,AVG-W2V_aimed_sentence,AVG-W2V_aimed_field,AVG-W2V_similarity,stud_field,stud_sentence,IDStud,IDClass,Category,Accuracy_score,Code,Fieldname
1418,Buildings are smaller,Field3_en,0.5870782732963562,4,elevator shafts are too small for the elevator,4I2O3G2,3G2,Beton,0,c,4
1419,Elevators Bliven hang,Field4_en,0.46799227595329285,4,elevator shaft does not fit,5I2F3TT1,3TT1,Beton,0,c,4
1420,Buildings are smaller,Field3_en,0.4529270827770233,4,the proportions are correct no longer,5I3OV3D,V3D,Beton,0,c,4
1421,Elevators Bliven hang,Field4_en,0.5682172775268555,4,Elevators can no longer function,5I5F3A3,3A3,Beton,0,c,4
1422,Buildings are smaller,Field3_en,0.4867331087589264,4,the proportions elevator and building no more,7I5F3VA,3VA,Beton,0,c,4
1423,Elevators Bliven hang,Field4_en,0.6353204846382141,4,elevators can not move anymore,8I3F2VB,2VB,Beton,0,c,4
1424,Elevators Bliven hang,Field4_en,0.5486489534378052,4,the elevator shafts and shrink the elevator gets stuck,8I5FH3C,H3C,Beton,4,g,4
1425,Elevators Bliven hang,Field4_en,0.5424526929855347,4,elevator shafts are too narrow,9I3F3A3,3A3,Beton,0,c,4
1426,Buildings are smaller,Field3_en,0.6356980800628662,4,shrink concrete buildings,11I3F3VA,3VA,Beton,3,g,4
1427,Elevators Bliven hang,Field4_en,0.37731289863586426,4,there is not enough room for the lifts,11I4FH3C,H3C,Beton,4,g,4
1428,Buildings are smaller,Field3_en,0.6977307200431824,4,shrink buildings and shafts are affected,11I5F3A1,3A1,Beton,3,g,4
1429,Elevators Bliven hang,Field4_en,0.5075709223747253,4,elevator shafts shrink along,11I5FH3A,H3A,Beton,0,c,4
1430,Concrete dries out,Field2_en,0.45650747418403625,4,shrinks building,11I6F2VB,2VB,Beton,3,g,4
1431,Elevators Bliven hang,Field4_en,0.6456042528152466,4,Elevators do not fit,14I3FA3A,A3A,Beton,0,c,4
1432,Concrete dries out,Field2_en,0.6660376191139221,4,the concrete shrinks yet,14I4OH3D,H3D,Beton,3,g,4
1433,Elevators Bliven hang,Field4_en,0.4935362935066223,4,Shrink / change the elevator shafts so lfiten not be used.,14I5F3AB,3AB,Beton,4,g,4
1434,Elevators Bliven hang,Field4_en,0.3991812765598297,4,lifts linger,14I5FH3B,H3B,Beton,4,g,4
1435,Buildings are smaller,Field3_en,0.6446099877357483,4,the elevator shafts are also smaller,15I3F3A3,3A3,Beton,0,c,4
1436,Buildings are smaller,Field3_en,0.6356980800628662,4,shrink concrete buildings,15I3FA3,A3,Beton,3,g,4
1437,Buildings are smaller,Field3_en,0.43542560935020447,4,"Lifts are made ""on the decline""",17I1F3GA1,3GA1,Beton,0,c,4
1438,Elevators Bliven hang,Field4_en,0.3991812765598297,4,Linger lifts,17I1F3VA,3VA,Beton,4,g,4
1439,Buildings are smaller,Field3_en,0.6919693946838379,4,The elevators are therefore too large because the building shrinks,17I2FH3D,H3D,Beton,3,g,4
1440,Concrete dries out,Field2_en,0.6977497935295105,4,The concrete shrinks,17I3F3AB,3AB,Beton,3,g,4
1441,Buildings are smaller,Field3_en,0.23967397212982178,4,liftsgachten be shortened,17I5FH3E,H3E,Beton,0,c,4
1442,Elevators Bliven hang,Field4_en,0.5242960453033447,4,shrink elevator shafts,17I6FH3C,H3C,Beton,4,g,4
1443,Elevators Bliven hang,Field4_en,0.7085363268852234,4,Elevators too big,1I4O3GA1,3GA1,Beton,0,c,4
1444,Buildings are smaller,Field3_en,0.5480557680130005,4,be reduced building,20I3F2VB,2VB,Beton,3,g,4
1445,Elevators Bliven hang,Field4_en,0.47461214661598206,4,The elevator shaft is often too small,20I4O3A1,3A1,Beton,0,c,4
1446,Elevators Bliven hang,Field4_en,0.4580702483654022,4,The elevator shaft becomes smaller,20I5F3AB,3AB,Beton,3,g,4
1447,Elevators Bliven hang,Field4_en,0.5072301030158997,4,narrow elevator shafts,20I5FH3E,H3E,Beton,0,c,4
1448,Concrete dries out,Field2_en,0.7108162641525269,4,the building shrinks as the concrete become dry,23I2FH3B,H3B,Beton,3,g,4
1449,Buildings are smaller,Field3_en,0.5069419741630554,4,krimt building,25I5F3A1,3A1,Beton,4,g,4
1450,Concrete dries out,Field2_en,0.3908140957355499,4,the ilft then will not fit through the shaft,26I1FV3D,V3D,Beton,4,g,4
1451,Elevators Bliven hang,Field4_en,0.34293100237846375,4,also reduce the lift shafts,26I2FH3D,H3D,Beton,0,c,4
1452,Concrete dries out,Field2_en,0.6336431503295898,4,If concrete shrinks elevator gets stuck elevator,26I3FG3,G3,Beton,4,g,4
1453,Buildings are smaller,Field3_en,0.6027618646621704,4,Should smaller lifts in the building,29I1F3AB,3AB,Beton,0,c,4
1454,Elevators Bliven hang,Field4_en,0.46915027499198914,4,shrunk contain some elevator shafts,2I6F3A1,3A1,Beton,0,c,4
1455,Elevators Bliven hang,Field4_en,0.4808761477470398,4,Elevator shafts shrink and the elevator does not fit,32I3FH3E,H3E,Beton,4,g,4
1456,Buildings are smaller,Field3_en,0.6878144145011902,4,the building is smaller and the elevators can therefore by less space stuck,3I2O3A3,3A3,Beton,4,g,4
1457,Elevators Bliven hang,Field4_en,0.5037859678268433,4,Past the elevator in the building,5I3OG3,G3,Beton,4,g,4
1458,Concrete dries out,Field2_en,0.6347280144691467,4,can shrink the concrete,5I6F2VB,2VB,Beton,0,c,4
1459,Concrete dries out,Field2_en,0.318709135055542,4,Can damage the lift,5I6FH3D,H3D,Beton,0,c,4
1460,Buildings are smaller,Field3_en,0.6784910559654236,4,Concrete buildings may shrink,5I6OH3E,H3E,Beton,3,g,4
1461,Concrete dries out,Field2_en,0.6183512210845947,4,Shrink concrete,8I2FV3D,V3D,Beton,3,g,4
1462,Elevators Bliven hang,Field4_en,0.6753771901130676,4,Elevator shafts are also narrower and remain stuck elevators,8I3FG3,G3,Beton,4,g,4
1463,People look younger,Field3_en,0.5003697872161865,4,There are also 28 people went to death because it had the wrong concentration,20I4O3A1,3A1,Botox,0,c,4
1464,Facial expression can change,Field4_en,0.8970948457717896,4,Changing Facial Expression,20I5F3AB,3AB,Botox,4b,g,4
1465,Facial expression can change,Field4_en,0.7963671684265137,4,this can be unintentionally affected facial expression,8I6FH3E,H3E,Botox,4b,g,4
1466,Facial expression can change,Field4_en,0.7863293886184692,4,Cause of the weird facial expression,19I5F3AB,3AB,Botox,4b,g,4
1467,Can help against wrinkles between the eyes and forehead,Field2_en,0.44959786534309387,4,you blink fine again,5I6OH3E,H3E,Botox,0,c,4
1468,Can help prevent muscle tightness,Field1_en,0.5998932719230652,4,muscles are not going well,8I1FH3B,H3B,Botox,0,c,4
1469,Facial expression can change,Field4_en,0.46034201979637146,4,the suit face pressures to change,11I2F3TT1,3TT1,Botox,4b,g,4
1470,Facial expression can change,Field4_en,0.8175764083862305,4,Your facial expression changes in a wrong way,11I3F3GA1,3GA1,Botox,4b,g,4
1471,Facial expression can change,Field4_en,0.824164867401123,4,are sometimes undesirable changes in facial expression,11I5FG3,G3,Botox,4b,g,4
1472,Can help against wrinkles between the eyes and forehead,Field2_en,0.6445743441581726,4,The wrinkles disappear,14I4FG3,G3,Botox,3,g,4
1473,Can help against wrinkles between the eyes and forehead,Field2_en,0.5690600872039795,4,stroking forehead smooth,16I1F3G2,3G2,Botox,0,c,4
1474,Facial expression can change,Field4_en,0.9079181551933289,4,can change facial expressions,23I2FH3B,H3B,Botox,4b,g,4
1475,Facial expression can change,Field4_en,0.7888274788856506,4,changing facial expressions,26I6FA3A,A3A,Botox,4b,g,4
1476,Facial expression can change,Field4_en,0.7104202508926392,4,because the nerves are blocked botox users have a (sometimes) not facial expression,27I6F3G2,3G2,Botox,4b,g,4
1477,Facial expression can change,Field4_en,0.756705641746521,4,facial expression look silly out,2I3O2VB,2VB,Botox,4b,g,4
1478,Facial expression can change,Field4_en,0.8272295594215393,4,people may have a different facial expression,2I5O3TT1,3TT1,Botox,4b,g,4
1479,Facial expression can change,Field4_en,0.8686164617538452,4,can also change your unwanted facial expression,5I1OH3B,H3B,Botox,4b,g,4
1480,Facial expression can change,Field4_en,0.4651760458946228,4,can do wrong things occur,5I6F2VB,2VB,Botox,0,c,4
1481,Can help against wrinkles between the eyes and forehead,Field2_en,0.5112313032150269,4,people get an expressionless face,7I5F3VA,3VA,Botox,0,c,4
1482,Can help against wrinkles between the eyes and forehead,Field2_en,0.2196039855480194,4,Effect of 1-6 months,8I3FG3,G3,Botox,0,c,4
1483,Facial expression can change,Field4_en,0.6106334328651428,4,the face may change undesirable,8I5F3TT1,3TT1,Botox,4b,g,4
1484,Facial expression can change,Field4_en,0.6335196495056152,4,Another expression,11I1F3G2,3G2,Botox,4b,g,4
1485,Can help against wrinkles between the eyes and forehead,Field2_en,0.7016934156417847,4,the wrinkles can disappear,11I2FH3B,H3B,Botox,3,g,4
1486,People look younger,Field3_en,0.8849570751190186,4,They look younger,11I4FH3C,H3C,Botox,4a,g,4
1487,Facial expression can change,Field4_en,0.7016618847846985,4,sometimes you get unwanted facial expressions,11I5FH3A,H3A,Botox,4b,g,4
1488,Facial expression can change,Field4_en,0.7297681570053101,4,? Can also cause unwanted facial expressions,11I6F2VB,2VB,Botox,4b,g,4
1489,Can help against wrinkles between the eyes and forehead,Field2_en,0.6821909546852112,4,you can remove wrinkles,13I6FA3,A3,Botox,3,g,4
1490,Can help against wrinkles between the eyes and forehead,Field2_en,0.667600154876709,4,see no wrinkles,14I3F3A1,3A1,Botox,3,g,4
1491,Facial expression can change,Field4_en,0.7890344858169556,4,people can get another unwanted facial expression,14I4F3G2,3G2,Botox,4b,g,4
1492,Can help prevent muscle tightness,Field1_en,0.45888179540634155,4,it sometimes causes problems,14I4OH3D,H3D,Botox,0,c,4
1493,Facial expression can change,Field4_en,0.8944078683853149,4,Can you change unwanted facial expression,14I5F3AB,3AB,Botox,4b,g,4
1494,People look younger,Field3_en,0.34767231345176697,4,no feeling,14I5F3TT1,3TT1,Botox,0,c,4
1495,Can help against wrinkles between the eyes and forehead,Field2_en,0.44212669134140015,4,go your way temporarily rimpeld,15I3F3A3,3A3,Botox,3,g,4
1496,Facial expression can change,Field4_en,0.8025705814361572,4,weird facial expression,15I3FA3,A3,Botox,4b,g,4
1497,Can help against wrinkles between the eyes and forehead,Field2_en,0.6094884276390076,4,jerky movements can be remedied (such as hard in your eye squint),17I1F3GA1,3GA1,Botox,0,c,4
1498,People look younger,Field3_en,0.6283510327339172,4,Like many older women with wrinkles do tasks,17I2FH3D,H3D,Botox,0,c,4
1499,Can help prevent muscle tightness,Field1_en,0.6062796711921692,4,Wrinkles disappear because of muscle paralysis,17I3F3AB,3AB,Botox,3,g,4
1500,Can help against wrinkles between the eyes and forehead,Field2_en,0.4884294271469116,4,Pulling eye away,1I4O3GA1,3GA1,Botox,0,c,4
1501,People look younger,Field3_en,0.4765266478061676,4,people stop blinking very hard,20I1FA3A,A3A,Botox,2,g,4
1502,Can help against wrinkles between the eyes and forehead,Field2_en,0.23222529888153076,4,"expires after 1 \ ""e0 6 months",20I2F3VA,3VA,Botox,0,c,4
1503,People look younger,Field3_en,0.5125260353088379,4,many people use Botox,20I3F2VB,2VB,Botox,0,c,4
1504,Can help against wrinkles between the eyes and forehead,Field2_en,0.7260105013847351,4,Will the wrinkles away,20I3FH3C,H3C,Botox,0,c,4
1505,Facial expression can change,Field4_en,0.7950950860977173,4,May also ongeenst effect on your facial expression,20I6FG3,G3,Botox,4b,g,4
1506,People look younger,Field3_en,0.4279358386993408,4,Can you die,20I6FH3D,H3D,Botox,0,c,4
1507,People look younger,Field3_en,0.5407925844192505,4,You can look significantly changed:,25I5F3A1,3A1,Botox,4b,g,4
1508,Can help against wrinkles between the eyes and forehead,Field2_en,0.6918365359306335,4,Can it be used to remove wrinkles,26I2FH3D,H3D,Botox,0,c,4
1509,Can help prevent muscle tightness,Field1_en,0.47995179891586304,4,Paralyzes the muscles,29I1F3AB,3AB,Botox,2,g,4
1510,People look younger,Field3_en,0.9130571484565735,4,see people younger,2I6FH3B,H3B,Botox,4a,g,4
1511,Can help against wrinkles between the eyes and forehead,Field2_en,0.21924081444740295,4,no complaints,3I2O3A3,3A3,Botox,0,c,4
1512,Can help against wrinkles between the eyes and forehead,Field2_en,0.5510497689247131,4,they have tighter skin,4I2O3G2,3G2,Botox,0,c,4
1513,Facial expression can change,Field4_en,0.9654598832130432,4,facial expression may change,4I3O3VA,3VA,Botox,4b,g,4
1514,Facial expression can change,Field4_en,0.8048487901687622,4,may give unwanted facial expression,5I1FH3A,H3A,Botox,4b,g,4
1515,Can help against wrinkles between the eyes and forehead,Field2_en,0.46526625752449036,4,you have to know how much your injection,5I1OH3C,H3C,Botox,0,c,4
1516,Can help against wrinkles between the eyes and forehead,Field2_en,0.7421115040779114,4,botox can be used against wrinkles,5I2F3TT1,3TT1,Botox,3,g,4
1517,Can help against wrinkles between the eyes and forehead,Field2_en,0.5847722291946411,4,Getting people temporarily less wrinkles,5I3OG3,G3,Botox,0,c,4
1518,Facial expression can change,Field4_en,0.7405473589897156,4,you can make certain facial expressions no longer,5I5F3A3,3A3,Botox,0,c,4
1519,Can help prevent muscle tightness,Field1_en,0.5763817429542542,4,Is your muscles weaker,5I6FH3D,H3D,Botox,0,c,4
1520,Can help against wrinkles between the eyes and forehead,Field2_en,0.5856655836105347,4,are these people so many wrinkles away,8I3F2VB,2VB,Botox,3,g,4
1521,People look younger,Field3_en,0.759608805179596,4,you seem younger,8I5F3A1,3A1,Botox,4a,g,4
1522,Can help against wrinkles between the eyes and forehead,Field2_en,0.4722011387348175,4,The word used for people with tics,8I5FH3C,H3C,Botox,0,c,4
1523,Can help against wrinkles between the eyes and forehead,Field2_en,0.697835385799408,4,can leave wrinkles,9I1FHC3,HC3,Botox,3,g,4
1524,People should not be distracted for too long risk,Field1_en,0.6488367915153503,4,do you want more,13I6FA3,A3,Geld,0,c,4
1525,People should not be distracted for too long risk,Field1_en,0.6088701486587524,4,rich have more and more to get 'lucky',27I6F3G2,3G2,Geld,0,c,4
1526,People should not be distracted for too long risk,Field1_en,0.44950610399246216,4,still unhappy,14I3FA3A,A3A,Geld,0,c,4
1527,A person may experience only short deep happiness or unhappiness,Field2_en,0.659595787525177,4,less happiness,5I1FH3A,H3A,Geld,0,c,4
1528,People should not be distracted for too long risk,Field1_en,0.35491594672203064,4,less observant,11I6F2VB,2VB,Geld,0,c,4
1529,Money does not gellukig long time,Field4_en,0.6061584949493408,4,more money to stay happy,8I3FG3,G3,Geld,0,c,4
1530,Money does not gellukig long time,Field4_en,0.789440929889679,4,money can not be happy,11I2F3TT1,3TT1,Geld,4a,g,4
1531,A person may experience only short deep happiness or unhappiness,Field2_en,0.5148916840553284,4,want more and more wealth,11I1F3G2,3G2,Geld,0,c,4
1532,People should not be distracted for too long risk,Field1_en,0.7359049916267395,4,Another danger because you not notice,2I6F3A1,3A1,Geld,0,c,4
1533,People should not be distracted for too long risk,Field1_en,0.6540974974632263,4,there is an increasing need for a happy feeling,5I3OV3D,V3D,Geld,0,c,4
1534,A person may experience only short deep happiness or unhappiness,Field2_en,0.6103224158287048,4,have constantly need new happiness,8I5F3TT1,3TT1,Geld,0,c,4
1535,A person may experience only short deep happiness or unhappiness,Field2_en,0.6629441976547241,4,feeling of happiness and more difficult to achieve,9I3F3A3,3A3,Geld,0,c,4
1536,People get used to luxury,Field3_en,0.7205379605293274,4,Like people with money growing. They get used to it,14I5F3AB,3AB,Geld,3,g,4
1537,Money does not gellukig long time,Field4_en,0.7040723562240601,4,People always want more money,7I5F3VA,3VA,Geld,0,c,4
1538,People should not be distracted for too long risk,Field1_en,0.6849719882011414,4,can later be not exceed,10I4F3G2,3G2,Geld,0,c,4
1539,Money does not gellukig long time,Field4_en,0.6901009678840637,4,they get used to having a lot of money,11I2FH3B,H3B,Geld,0,c,4
1540,People get used to luxury,Field3_en,0.7610676288604736,4,Because you get used to the luxury you always need to be happy,11I3F3GA1,3GA1,Geld,0,c,4
1541,People should not be distracted for too long risk,Field1_en,0.529733419418335,4,Lotto winners have increasingly to be happy,11I3F3VA,3VA,Geld,0,c,4
1542,Money does not gellukig long time,Field4_en,0.7659927010536194,4,too much money can not buy happiness,11I3FHC3,HC3,Geld,4a,g,4
1543,Money does not gellukig long time,Field4_en,0.792395830154419,4,"If you can keep buying stuff much money to feel happy, but it is not",11I4FA3,A3,Geld,0,c,4
1544,People should not be distracted for too long risk,Field1_en,0.7709910869598389,4,they just want more money are not easily satisfied,11I4FH3C,H3C,Geld,0,c,4
1545,Money does not gellukig long time,Field4_en,0.7924270629882812,4,people do not know what to do with the money,11I5FG3,G3,Geld,0,c,4
1546,Money does not gellukig long time,Field4_en,0.7809299826622009,4,"unfortunately, you do not get more money",11I5FH3A,H3A,Geld,0,c,4
1547,People should not be distracted for too long risk,Field1_en,0.7167276740074158,4,they increasingly need money to be happy,11I6FV3D,V3D,Geld,0,c,4
1548,People should not be distracted for too long risk,Field1_en,0.6770411133766174,4,if you are no longer a luxury,12I4FHC3,HC3,Geld,0,c,4
1549,Money does not gellukig long time,Field4_en,0.6634055376052856,4,In Lotto you get in one time or money and so 'lucky',14I3F3A1,3A1,Geld,0,c,4
1550,People get used to luxury,Field3_en,0.742597758769989,4,You soon get used to luxurious / wealth,14I4FG3,G3,Geld,3,g,4
1551,Money does not gellukig long time,Field4_en,0.7631635069847107,4,it is still not enough,14I5F3TT1,3TT1,Geld,0,c,4
1552,People get used to luxury,Field3_en,0.8607439994812012,4,people get used quickly to luxury and they want more and more,14I5FH3B,H3B,Geld,0,c,4
1553,Money does not gellukig long time,Field4_en,0.7521313428878784,4,in the beginning was just nice to have so much money but not thereafter,15I3FA3,A3,Geld,0,c,4
1554,Money does not gellukig long time,Field4_en,0.4386220872402191,4,grabbing money to rich alcohol,16I1F3G2,3G2,Geld,0,c,4
1555,People should not be distracted for too long risk,Field1_en,0.5926933884620667,4,you need to stay happy,17I1F3GA1,3GA1,Geld,0,c,4
1556,A person may experience only short deep happiness or unhappiness,Field2_en,0.6454694867134094,4,they want eg. increasing money for happiness,17I1F3VA,3VA,Geld,0,c,4
1557,People should not be distracted for too long risk,Field1_en,0.6686265468597412,4,they need to be satisfied,17I2F3TT1,3TT1,Geld,0,c,4
1558,Money does not gellukig long time,Field4_en,0.7690417170524597,4,They have so much money that they do not know what email is to bring,17I2FH3D,H3D,Geld,0,c,4
1559,People should not be distracted for too long risk,Field1_en,0.6786786317825317,4,More needed to be happy again,17I3F3AB,3AB,Geld,0,c,4
1560,Money does not gellukig long time,Field4_en,0.5951217412948608,4,Winning huge amount of money,17I6FH3C,H3C,Geld,0,c,4
1561,People should not be distracted for too long risk,Field1_en,0.6272732615470886,4,one wants more to be happy,18I4F3GA1,3GA1,Geld,0,c,4
1562,Money does not gellukig long time,Field4_en,0.7056682109832764,4,You want more money to be a little lucky,19I4F3GA1,3GA1,Geld,0,c,4
1563,Money does not gellukig long time,Field4_en,0.7202017307281494,4,Eignelijk you do not win cash,19I5F3AB,3AB,Geld,0,c,4
1564,People should not be distracted for too long risk,Field1_en,0.7210524678230286,4,Are not you more quickly satisfied with little things,1I4O3GA1,3GA1,Geld,0,c,4
1565,Money does not gellukig long time,Field4_en,0.542117714881897,4,making a large lump sum not win lucky,20I2FV3D,V3D,Geld,0,c,4
1566,People should not be distracted for too long risk,Field1_en,0.4458937346935272,4,Lotto winners have all been,20I3F2VB,2VB,Geld,0,c,4
1567,Money does not gellukig long time,Field4_en,0.6609322428703308,4,He was not happy,20I3FH3C,H3C,Geld,0,c,4
1568,People should not be distracted for too long risk,Field1_en,0.625665545463562,4,become increasingly difficult to surprise yourself and be happy,20I4O3A1,3A1,Geld,0,c,4
1569,People get used to luxury,Field3_en,1.0,4,People get used to luxury,20I5F3AB,3AB,Geld,3,g,4
1570,Money does not gellukig long time,Field4_en,0.6685270667076111,4,someone won 318.6 million but was not happy,20I5FH3B,H3B,Geld,0,c,4
1571,People get used to luxury,Field3_en,0.66168212890625,4,other people get more,20I5FH3E,H3E,Geld,0,c,4
1572,Money does not gellukig long time,Field4_en,0.7779209017753601,4,So money is not so lucky. If you have money you just want more more more,20I6FG3,G3,Geld,5,g,4
1573,People should not be distracted for too long risk,Field1_en,0.6474648714065552,4,if you are already rich and you win,20I6FH3D,H3D,Geld,0,c,4
1574,A person may experience only short deep happiness or unhappiness,Field2_en,0.4510311484336853,4,less fortunate,23I2FH3C,H3C,Geld,0,c,4
1575,A person may experience only short deep happiness or unhappiness,Field2_en,0.6724117398262024,4,your happiness quickly become less,25I5F3A1,3A1,Geld,0,c,4
1576,A person may experience only short deep happiness or unhappiness,Field2_en,0.6819929480552673,4,they increasingly need to feel happiness and contentment,26I1FV3D,V3D,Geld,0,c,4
1577,People should not be distracted for too long risk,Field1_en,0.5926933884620667,4,you need to stay happy,26I2FH3D,H3D,Geld,3,g,4
1578,Money does not gellukig long time,Field4_en,0.8232269287109375,4,"Money makes the long term not happy, if you're used to you like new",26I3FG3,G3,Geld,4a,g,4
1579,Money does not gellukig long time,Field4_en,0.5955721735954285,4,you'll find nothing like,2I3O2VB,2VB,Geld,0,c,4
1580,Money does not gellukig long time,Field4_en,0.7824743390083313,4,they do not enjoy more of their money after a short time,2I5O3TT1,3TT1,Geld,0,c,4
1581,People should not be distracted for too long risk,Field1_en,0.7153751254081726,4,you have more and more money to be happy,2I6FH3B,H3B,Geld,0,c,4
1582,Money does not gellukig long time,Field4_en,0.7468425035476685,4,if money is still on you to buy stuff,32I3FH3E,H3E,Geld,0,c,4
1583,A person may experience only short deep happiness or unhappiness,Field2_en,0.6043140292167664,4,uncertainty about who is real friend,3I2O3A3,3A3,Geld,0,c,4
1584,People get used to luxury,Field3_en,0.7233993411064148,4,they want more and more of these luxury,4I3O3VA,3VA,Geld,0,c,4
1585,People should not be distracted for too long risk,Field1_en,0.7292191386222839,4,they still need to be happy,5I1OH3B,H3B,Geld,0,c,4
1586,Money does not gellukig long time,Field4_en,0.6773885488510132,4,rather they want a good relationship with family instead of money,5I3OG3,G3,Geld,4b,g,4
1587,Money does not gellukig long time,Field4_en,0.7144421339035034,4,You want more money,5I5F3A3,3A3,Geld,0,c,4
1588,People should not be distracted for too long risk,Field1_en,0.5201948881149292,4,at one point she bought everything,5I6F2VB,2VB,Geld,0,c,4
1589,People should not be distracted for too long risk,Field1_en,0.7389066815376282,4,They are often not happy,5I6FH3D,H3D,Geld,0,c,4
1590,People should not be distracted for too long risk,Field1_en,0.6932262778282166,4,because you quickly to all that luxury are habituated,5I6OH3E,H3E,Geld,3,g,4
1591,People should not be distracted for too long risk,Field1_en,0.7216414213180542,4,Always want more money to be happy,8I1FA3,A3,Geld,0,c,4
1592,A person may experience only short deep happiness or unhappiness,Field2_en,0.506901741027832,4,shortness of happiness,8I1FH3B,H3B,Geld,2,g,4
1593,People should not be distracted for too long risk,Field1_en,0.562038779258728,4,People want a faster safer road,8I2FV3D,V3D,Geld,0,c,4
1594,People should not be distracted for too long risk,Field1_en,0.664559006690979,4,"they win, but get a lot more problems",8I3F2VB,2VB,Geld,0,c,4
1595,Money does not gellukig long time,Field4_en,0.839441180229187,4,Money does not make people happy,8I5F3A1,3A1,Geld,0,c,4
1596,Money does not gellukig long time,Field4_en,0.6329989433288574,4,is a guy the lottery of about 370 million won not happy. Conclusion:,8I6FH3E,H3E,Geld,0,c,4
1597,People should not be distracted for too long risk,Field1_en,0.7281296849250793,4,they always give too much to keep himself satisfied,9I1FHC3,HC3,Geld,0,c,4
1598,Waste need not be processed in some way,Field1_en,0.5040971040725708,4,Certain animals are attracted to the American coast,1I4O3GA1,3GA1,Metro,0,c,4
1599,Waste need not be processed in some way,Field1_en,0.6980734467506409,4,could dump waste anywhere else,11I6F2VB,2VB,Metro,0,c,4
1600,Waste need not be processed in some way,Field1_en,0.8949405550956726,4,it need not be processed in a different way,20I1FA3A,A3A,Metro,2,g,4
1601,Waste need not be processed in some way,Field1_en,0.6348952054977417,4,less waste,5I1FH3A,H3A,Metro,0,c,4
1602,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7013003826141357,4,More animals (such as fish),11I1F3G2,3G2,Metro,5,g,4
1603,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.8873094916343689,4,fish such as mackerel and sea bass attracted,11I2F3TT1,3TT1,Metro,5,g,4
1604,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.5560527443885803,4,more different types of fish available,11I2FH3B,H3B,Metro,5,g,4
1605,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.5952224731445312,4,it attracted more fish than have more food,11I3F3GA1,3GA1,Metro,5,g,4
1606,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6875519752502441,4,There are more fish other marine animals,11I3F3VA,3VA,Metro,5,g,4
1607,More plankton and marine fauna,Field3_en,0.696498453617096,4,more marine life,11I3FHC3,HC3,Metro,0,c,4
1608,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6709557175636292,4,more fish in the area,11I5FG3,G3,Metro,5,g,4
1609,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6875519752502441,4,there are more fish and other marine animals,11I6FH3E,H3E,Metro,5,g,4
1610,More plankton and marine fauna,Field3_en,0.5414208769798279,4,400x fauna is so big,12I4FHC3,HC3,Metro,4,g,4
1611,More plankton and marine fauna,Field3_en,0.4722917079925537,4,Has increased the number of marine 400x,14I4FG3,G3,Metro,5,g,4
1612,More plankton and marine fauna,Field3_en,0.653870701789856,4,At the bottom near the coast live many fish that eat plankton,14I5F3AB,3AB,Metro,5,g,4
1613,More plankton and marine fauna,Field3_en,0.6893206834793091,4,there were working more fish attracted by plankton,15I3F3A3,3A3,Metro,5,g,4
1614,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.5780385732650757,4,are being attracted more fish,17I1F3GA1,3GA1,Metro,5,g,4
1615,More plankton and marine fauna,Field3_en,0.6337520480155945,4,There are other animals like markrelen for example. Plankton,17I3F3AB,3AB,Metro,5,g,4
1616,More plankton and marine fauna,Field3_en,0.590642511844635,4,du is much wildlife on the reef,18I4F3GA1,3GA1,Metro,0,c,4
1617,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7475617527961731,4,more fish such as perch,19I4F3GA1,3GA1,Metro,5,g,4
1618,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.8628715872764587,4,"Were there more bass, mackerel and other marine fish",19I5F3AB,3AB,Metro,5,g,4
1619,More plankton and marine fauna,Field3_en,0.7587844729423523,4,there are many more marine plankton which attracts to,20I4O3A1,3A1,Metro,4,g,4
1620,More plankton and marine fauna,Field3_en,0.5726004242897034,4,Is there more living space for marine animals,20I6FG3,G3,Metro,5,g,4
1621,More plankton and marine fauna,Field3_en,0.6944943070411682,4,there was much more plankton,23I2FH3B,H3B,Metro,4,g,4
1622,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.5984017848968506,4,attracts fish to,25I5F3A1,3A1,Metro,5,g,4
1623,More plankton and marine fauna,Field3_en,0.5728068947792053,4,the flora and fauna already doubled 4x,26I1FV3D,V3D,Metro,4,g,4
1624,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6411677598953247,4,there are more big fish,27I6F3G2,3G2,Metro,5,g,4
1625,More plankton and marine fauna,Field3_en,0.7382419109344482,4,more flora and fauna,2I3O2VB,2VB,Metro,0,c,4
1626,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7063965797424316,4,saltwater fish will swim around in artificial coral,2I5O3TT1,3TT1,Metro,0,c,4
